0,0,0
0,0,0
8,0,8
16,0,16
23,0,23
31,0,31
39,0,39
47,0,47
55,0,55
63,0,63
71,0,71
79,0,79
84,0,84
89,0,89
94,0,94
103,0,103
111,0,111
119,0,119
127,0,127
135,0,135
143,0,143
151,0,151
159,0,159
167,0,167
175,0,175
183,0,183
191,0,191
196,0,196
201,0,201
206,0,206
215,0,215
223,0,223
231,0,231
239,0,239
247,0,247
255,0,255
247,0,253
239,0,251
231,0,248
223,0,246
218,0,243
213,0,241
208,0,239
199,0,238
191,0,236
183,0,234
175,0,232
167,0,229
159,0,227
151,0,224
143,0,222
135,0,220
127,0,218
119,0,215
111,0,213
106,0,211
101,0,210
96,0,209
87,0,206
79,0,204
71,0,201
63,0,199
55,0,196
47,0,194
39,0,192
31,0,190
23,0,187
15,0,185
7,0,182
0,0,180
0,5,181
0,10,182
0,15,183
0,31,188
0,47,193
0,55,196
0,63,198
0,71,200
0,79,202
0,87,205
0,95,207
0,100,209
0,105,210
0,110,211
0,119,214
0,127,216
0,127,216
0,135,219
0,143,221
0,151,224
0,159,226
0,167,228
0,175,230
0,191,235
0,199,238
0,207,240
0,212,242
0,217,244
0,222,246
0,231,247
0,239,249
0,247,252
0,255,254
0,250,247
0,245,239
0,241,231
0,237,223
0,232,215
0,228,207
0,224,202
0,221,197
0,218,192
0,214,183
0,210,175
0,205,167
0,201,159
0,196,151
0,192,143
0,187,135
0,183,127
0,178,119
0,174,111
0,169,103
0,165,95
0,161,90
0,158,85
0,155,80
0,151,71
0,147,63
0,142,55
0,138,47
0,133,39
0,129,31
0,124,23
0,120,15
0,115,7
0,111,0
8,114,0
16,118,0
20,121,0
25,124,0
30,127,0
38,131,0
46,135,0
53,139,0
61,143,0
68,148,0
76,152,0
83,156,0
91,160,0
98,165,0
106,169,0
106,169,0
110,172,0
115,175,0
120,178,0
128,182,0
136,186,0
143,190,0
151,194,0
158,199,0
166,203,0
173,207,0
181,211,0
188,216,0
196,220,0
203,224,0
211,228,0
215,232,0
220,235,0
233,241,0
241,245,0
248,250,0
255,254,0
253,247,0
251,239,0
249,232,0
247,224,0
246,217,0
244,209,0
244,205,0
243,200,0
242,195,0
240,187,0
238,179,0
236,172,0
234,164,0
233,157,0
231,149,0
230,142,0
228,134,0
227,127,0
225,119,0
223,112,0
221,104,0
221,100,0
220,95,0
219,90,0
217,82,0
215,74,0
214,67,0
212,59,0
210,52,0
208,44,0
207,37,0
205,29,0
204,22,0
202,14,0
201,7,0
199,0,0
201,4,4
202,8,8
203,12,12
204,17,17
206,23,23
206,29,29
207,35,35
209,40,40
211,46,46
211,52,52
212,58,58
214,63,63
216,69,69
216,73,73
217,77,77
218,81,81
219,87,87
221,93,93
221,98,98
222,104,104
224,110,110
226,116,116
226,121,121
227,127,127
229,133,133
231,139,139
231,145,145
232,151,151
233,154,154
234,158,158
235,162,162
236,168,168
237,174,174
239,179,179
241,185,185
241,191,191
242,197,197
244,203,203
246,209,209
246,214,214
247,220,220
248,224,224
249,228,228
250,232,232
253,242,242
255,255,255
